transaction_id,user_id,transaction_amount,merchant_category,transaction_hour,day_of_week,device_type,location_city,distance_from_home,is_new_device,failed_attempts_last_1hr,avg_transaction_amount_30d,is_fraud
TXN0098787,USR10836,4941.67,electronics,14,2,web,Pune,16.62,0,0,3991.06,0
TXN0098788,USR31408,16394.3,restaurant,17,4,web,Delhi,1.4,0,0,10167.57,0
TXN0098789,USR48409,6075.95,pharmacy,5,6,mobile,Ahmedabad,20.64,0,0,8310.43,0
TXN0098790,USR39706,4952.11,grocery,13,1,web,Pune,6.45,0,0,6732.77,0
TXN0098791,USR40826,4951.15,grocery,7,0,POS,Delhi,2.78,0,0,3749.08,0
TXN0098792,USR02204,528.65,restaurant,13,0,web,Bangalore,37.3,0,1,461.52,0
TXN0098793,USR15854,4431.69,restaurant,15,2,web,Surat,17.68,0,0,5026.87,0
TXN0098794,USR25180,3178.95,restaurant,6,6,POS,Ahmedabad,31.48,0,0,1921.87,0
TXN0098795,USR34592,8531.48,travel,16,3,web,Ahmedabad,0.37,0,0,5230.89,0
TXN0098796,USR37971,152059.65,jewelry,6,4,mobile,Mumbai,20.05,0,2,34268.74,1
TXN0098797,USR38835,1825.23,clothing,11,0,mobile,Bangalore,12.71,0,1,1793.94,0
TXN0098798,USR22145,1801.82,fuel,10,0,mobile,Bangalore,11.37,0,0,2253.5,0
TXN0098799,USR29626,12305.95,entertainment,10,2,web,Hyderabad,11.24,0,0,15030.6,0
TXN0098800,USR11358,5397.73,grocery,12,3,POS,Bangalore,29.82,0,0,5489.38,0
TXN0098801,USR30733,1526.73,grocery,12,3,POS,Kolkata,3.76,0,0,1055.42,0
TXN0098802,USR01982,678.87,restaurant,10,2,mobile,Hyderabad,16.26,0,0,599.1,0
TXN0098803,USR05372,3119.27,pharmacy,7,0,mobile,Kolkata,0.22,0,1,2197.99,0
TXN0098804,USR30695,11712.08,fuel,20,3,mobile,Surat,2.45,1,0,16023.46,0
TXN0098805,USR21568,12894.76,fuel,12,1,mobile,Bangalore,5.7,0,0,8048.16,0
TXN0098806,USR09884,4784.92,grocery,9,0,mobile,Kolkata,16.55,0,0,6593.58,0
TXN0098807,USR19078,5925.37,pharmacy,16,3,mobile,Kolkata,3.57,0,0,3730.07,0
TXN0098808,USR10617,5114.65,clothing,15,1,web,Kolkata,9.22,0,0,5194.03,0
TXN0098809,USR08865,1280.64,grocery,23,2,web,Pune,8.72,0,0,1096.0,0
TXN0098810,USR06840,11517.58,grocery,12,5,mobile,Chennai,14.49,0,0,14827.09,0
TXN0098811,USR10721,3933.9,clothing,16,4,web,Delhi,23.4,0,0,5417.0,0
TXN0098812,USR44258,1291.66,grocery,7,1,mobile,Bangalore,10.7,0,0,1716.66,0
TXN0098813,USR38248,9795.79,fuel,12,5,mobile,Chennai,21.41,0,0,9428.39,0
TXN0098814,USR05255,2509.9,entertainment,8,0,mobile,Bangalore,18.03,0,0,1555.26,0
TXN0098815,USR18458,5328.43,pharmacy,11,3,POS,Kolkata,6.22,0,0,6033.01,0
TXN0098816,USR39801,13792.01,electronics,1,1,mobile,Surat,5.91,0,0,18382.89,0
TXN0098817,USR31040,8863.29,fuel,16,2,mobile,Surat,30.1,0,1,8137.96,0
TXN0098818,USR22269,1435.15,utilities,5,2,mobile,Chennai,2.54,0,0,1715.52,0
TXN0098819,USR31445,15157.1,fuel,12,1,mobile,Jaipur,4.06,0,0,19915.06,0
TXN0098820,USR35616,3009.12,electronics,11,2,mobile,Bangalore,1.15,0,0,4062.17,0
TXN0098821,USR10264,11479.52,grocery,10,6,POS,Hyderabad,3.44,0,0,9480.23,0
TXN0098822,USR10962,2947.03,clothing,10,0,web,Chennai,8.96,0,0,2306.82,0
TXN0098823,USR47623,2130.71,grocery,13,6,mobile,Pune,49.21,0,0,1665.63,0
TXN0098824,USR42700,4016.4,utilities,11,3,mobile,Surat,1.56,0,1,4973.48,0
TXN0098825,USR07651,15009.38,fuel,6,0,web,Jaipur,13.25,0,0,11516.37,0
TXN0098826,USR41679,687.09,restaurant,8,3,mobile,Pune,0.1,0,0,597.5,0
TXN0098827,USR10568,5450.37,grocery,8,2,POS,Surat,0.6,0,0,3814.01,0
TXN0098828,USR47577,7209.3,restaurant,3,0,POS,Mumbai,4.68,0,0,9926.36,0
TXN0098829,USR01030,25927.05,pharmacy,9,4,mobile,Bangalore,4.81,0,0,18434.43,0
TXN0098830,USR29895,3459.08,electronics,8,1,web,Jaipur,30.18,0,0,3325.09,0
TXN0098831,USR01193,11286.52,electronics,11,5,web,Mumbai,6.43,0,0,6840.25,0
TXN0098832,USR18563,1845.28,restaurant,7,1,mobile,Kolkata,11.96,0,0,1579.57,0
TXN0098833,USR16260,17490.24,fuel,14,1,POS,Pune,5.05,0,0,23387.25,0
TXN0098834,USR40435,2081.39,travel,17,3,mobile,Jaipur,26.64,1,1,1706.55,0
TXN0098835,USR16633,2606.55,grocery,11,2,web,Bangalore,22.01,0,0,1784.41,0
TXN0098836,USR41738,6640.53,grocery,8,5,web,Mumbai,29.55,0,2,7589.64,0
TXN0098837,USR47510,5315.78,entertainment,14,0,mobile,Mumbai,26.42,0,0,4440.93,0
TXN0098838,USR42732,1603.21,restaurant,7,0,web,Mumbai,46.95,0,0,2042.18,0
TXN0098839,USR25684,973.27,pharmacy,11,3,mobile,Mumbai,0.48,0,0,1066.08,0
TXN0098840,USR34491,12768.37,restaurant,6,5,mobile,Surat,4.95,0,0,11660.86,0
TXN0098841,USR47429,10848.66,fuel,19,3,mobile,Chennai,13.0,0,0,12399.57,0
TXN0098842,USR44027,7654.29,grocery,13,0,web,Bangalore,14.72,0,0,6959.22,0
TXN0098843,USR33581,6936.89,grocery,17,6,web,Mumbai,5.61,0,0,4734.33,0
TXN0098844,USR49258,3723.5,fuel,13,3,web,Mumbai,30.44,0,2,3541.44,0
TXN0098845,USR14631,8108.48,utilities,20,5,mobile,Mumbai,5.51,0,0,11243.52,0
TXN0098846,USR43813,1791.59,electronics,7,2,web,Ahmedabad,0.05,0,0,2298.13,0
TXN0098847,USR37722,678.36,clothing,11,1,mobile,Pune,4.64,0,0,506.64,0
TXN0098848,USR31291,13927.47,grocery,13,0,web,Jaipur,13.66,0,0,19007.86,0
TXN0098849,USR34059,4188.48,jewelry,10,0,mobile,Mumbai,6.52,0,0,5426.2,0
TXN0098850,USR32526,3853.86,travel,16,3,mobile,Bangalore,5.76,0,0,5152.79,0
TXN0098851,USR33809,5499.81,pharmacy,15,2,mobile,Chennai,4.84,0,0,6926.94,0
TXN0098852,USR24373,3117.48,fuel,6,5,mobile,Kolkata,4.9,0,0,3521.96,0
TXN0098853,USR39378,1553.21,grocery,17,6,mobile,Hyderabad,29.45,0,0,1499.21,0
TXN0098854,USR32090,36900.78,jewelry,4,4,web,Hyderabad,154.93,1,3,8969.43,1
TXN0098855,USR04874,5613.72,electronics,13,4,mobile,Surat,27.63,0,0,6487.53,0
TXN0098856,USR21030,2207.86,clothing,10,2,POS,Chennai,1.15,0,1,2323.17,0
TXN0098857,USR39338,7638.4,grocery,14,2,web,Surat,0.09,0,1,5376.41,0
TXN0098858,USR13977,8293.01,electronics,9,2,mobile,Bangalore,4.84,0,0,10999.06,0
TXN0098859,USR15901,4002.67,pharmacy,21,6,mobile,Jaipur,9.39,0,0,3862.52,0
TXN0098860,USR08323,1927.29,fuel,8,4,mobile,Bangalore,8.5,0,0,1547.05,0
TXN0098861,USR05895,16585.04,restaurant,12,0,web,Kolkata,12.06,0,0,21570.49,0
TXN0098862,USR13433,954.17,restaurant,15,0,mobile,Bangalore,30.91,0,0,1267.86,0
TXN0098863,USR44075,8636.19,electronics,14,4,mobile,Jaipur,7.31,0,0,10282.63,0
TXN0098864,USR02808,880.72,grocery,16,4,web,Ahmedabad,0.96,0,0,655.62,0
TXN0098865,USR14391,894.41,grocery,21,6,mobile,Kolkata,13.45,1,0,729.04,0
TXN0098866,USR10062,12320.25,grocery,19,5,mobile,Pune,0.34,0,0,8403.66,0
TXN0098867,USR08148,1065.45,grocery,19,3,mobile,Ahmedabad,36.0,0,0,1012.48,0
TXN0098868,USR08436,25449.1,travel,14,4,mobile,Mumbai,2.04,0,0,17442.19,0
TXN0098869,USR09416,917.67,grocery,3,3,mobile,Pune,19.52,0,0,571.87,0
TXN0098870,USR30638,13649.99,restaurant,7,1,mobile,Jaipur,18.42,1,1,10621.8,0
TXN0098871,USR42177,801.95,clothing,18,2,mobile,Delhi,2.12,0,0,878.26,0
TXN0098872,USR40950,2385.5,electronics,9,1,mobile,Jaipur,6.55,0,0,2138.98,0
TXN0098873,USR22575,2928.68,clothing,14,5,mobile,Bangalore,91.5,0,1,3823.41,0
TXN0098874,USR30885,4055.1,utilities,16,0,mobile,Jaipur,8.31,0,0,3377.55,0
TXN0098875,USR19922,7593.16,grocery,9,6,web,Bangalore,16.72,1,1,5589.83,0
TXN0098876,USR14231,3840.84,clothing,0,2,web,Ahmedabad,13.96,0,0,3307.93,0
TXN0098877,USR37752,20528.58,grocery,9,2,web,Pune,54.92,0,0,15209.05,0
TXN0098878,USR31134,6090.36,grocery,9,1,web,Chennai,0.16,0,0,7003.15,0
TXN0098879,USR35329,1588.25,restaurant,20,1,mobile,Bangalore,5.43,0,0,1491.13,0
TXN0098880,USR01695,10023.79,fuel,8,5,web,Surat,12.77,0,0,8463.09,0
TXN0098881,USR43135,19154.54,restaurant,19,5,mobile,Surat,5.72,0,0,13281.41,0
TXN0098882,USR09300,4141.53,grocery,15,3,POS,Mumbai,13.81,0,0,5035.65,0
TXN0098883,USR37604,11479.49,utilities,10,0,mobile,Jaipur,25.61,0,0,11690.07,0
TXN0098884,USR22013,3755.54,travel,9,6,mobile,Chennai,28.17,0,0,2837.85,0
TXN0098885,USR34208,5654.96,pharmacy,10,3,mobile,Kolkata,35.34,0,0,4327.92,0
TXN0098886,USR33334,3090.5,entertainment,9,2,POS,Delhi,14.43,0,1,3688.22,0
TXN0098887,USR12424,5633.28,fuel,16,1,mobile,Bangalore,1.19,0,0,4362.44,0
TXN0098888,USR26880,2140.32,grocery,13,5,mobile,Delhi,16.4,0,0,1581.0,0
TXN0098889,USR02730,5173.52,grocery,10,4,mobile,Surat,32.99,0,0,6105.82,0
TXN0098890,USR41757,4959.75,grocery,4,1,mobile,Hyderabad,0.96,0,0,3666.17,0
TXN0098891,USR23877,12268.75,grocery,15,4,web,Delhi,54.59,0,1,15174.7,0
TXN0098892,USR35686,8271.47,restaurant,9,5,mobile,Jaipur,3.91,0,0,7157.8,0
TXN0098893,USR01025,1361.54,travel,18,6,mobile,Pune,18.41,0,0,1693.66,0
TXN0098894,USR38403,2977.15,travel,17,0,mobile,Hyderabad,4.63,0,1,3341.2,0
TXN0098895,USR19672,5419.13,grocery,8,2,mobile,Pune,11.6,0,0,3431.99,0
TXN0098896,USR12055,1649.61,electronics,21,0,POS,Jaipur,1.45,0,0,1051.75,0
TXN0098897,USR49335,14523.87,grocery,10,0,web,Chennai,5.15,0,0,9864.51,0
TXN0098898,USR31389,2110.69,restaurant,7,1,mobile,Kolkata,18.04,0,0,2804.37,0
TXN0098899,USR39062,6974.22,pharmacy,15,4,mobile,Bangalore,24.42,0,0,5470.18,0
TXN0098900,USR04462,3644.57,restaurant,11,2,web,Mumbai,6.62,0,0,2903.09,0
TXN0098901,USR45920,6731.23,pharmacy,11,0,mobile,Hyderabad,11.82,0,5,4088.92,0
TXN0098902,USR17405,12164.55,restaurant,18,1,mobile,Pune,5.65,0,0,13052.02,0
TXN0098903,USR28257,3326.57,restaurant,12,2,mobile,Pune,2.64,0,0,2629.92,0
TXN0098904,USR39224,7540.53,grocery,8,0,POS,Delhi,34.26,0,0,9526.76,0
TXN0098905,USR49233,1043.04,grocery,19,4,web,Delhi,15.9,0,0,1123.45,0
TXN0098906,USR25649,10901.23,travel,15,3,POS,Delhi,8.83,0,0,12314.37,0
TXN0098907,USR43149,7945.83,restaurant,12,5,mobile,Hyderabad,37.44,0,0,6701.27,0
TXN0098908,USR48134,13860.22,clothing,14,3,mobile,Delhi,28.32,0,0,14920.28,0
TXN0098909,USR01738,21982.72,electronics,11,1,POS,Ahmedabad,3.56,0,0,30671.07,0
TXN0098910,USR40026,5633.64,entertainment,17,0,mobile,Mumbai,4.08,0,0,5976.57,0
TXN0098911,USR33589,5041.13,grocery,22,1,POS,Delhi,3.87,0,0,6993.58,0
TXN0098912,USR16601,5304.22,restaurant,13,4,mobile,Delhi,14.37,0,1,6486.8,0
TXN0098913,USR13449,3269.27,electronics,13,4,mobile,Kolkata,7.06,0,0,2171.28,0
TXN0098914,USR36703,9363.7,utilities,12,1,mobile,Jaipur,3.49,0,0,7323.48,0
TXN0098915,USR17460,5440.56,grocery,16,3,mobile,Bangalore,11.66,0,0,4907.15,0
TXN0098916,USR18910,2352.97,jewelry,7,4,web,Hyderabad,9.55,0,0,2563.77,0
TXN0098917,USR05019,29938.93,clothing,19,1,web,Surat,4.57,0,0,28298.31,0
TXN0098918,USR40157,3165.37,fuel,8,4,mobile,Chennai,1.58,0,1,4195.95,0
TXN0098919,USR27291,8328.85,jewelry,19,5,mobile,Hyderabad,0.7,0,0,6263.02,0
TXN0098920,USR16611,2120.89,electronics,16,0,mobile,Surat,11.66,0,0,1621.09,0
TXN0098921,USR34595,26529.17,jewelry,12,6,mobile,Mumbai,4.15,0,0,33241.2,0
TXN0098922,USR22856,9264.26,fuel,14,5,web,Mumbai,8.49,0,0,8582.93,0
TXN0098923,USR28708,5581.28,travel,8,2,mobile,Jaipur,4.48,0,0,6059.92,0
TXN0098924,USR43624,4416.98,restaurant,19,0,mobile,Chennai,8.31,0,1,4462.52,0
TXN0098925,USR15561,6529.11,grocery,19,5,mobile,Mumbai,30.86,0,0,7803.96,0
TXN0098926,USR16824,3386.55,utilities,10,3,web,Mumbai,7.2,0,0,3768.65,0
TXN0098927,USR26830,6053.61,clothing,15,1,web,Ahmedabad,1.39,0,0,7220.54,0
TXN0098928,USR04583,13442.3,restaurant,8,1,POS,Ahmedabad,12.25,0,0,14152.14,0
TXN0098929,USR34273,9495.05,entertainment,19,4,mobile,Ahmedabad,6.46,0,0,10878.03,0
TXN0098930,USR49632,3581.65,clothing,7,0,POS,Ahmedabad,7.12,1,0,4443.78,0
TXN0098931,USR47856,3268.78,travel,20,5,POS,Mumbai,10.96,0,1,2929.44,0
TXN0098932,USR02764,677.66,grocery,13,5,web,Jaipur,3.86,0,0,710.9,0
TXN0098933,USR19566,39538.48,travel,23,6,mobile,Delhi,25.7,0,0,49492.96,0
TXN0098934,USR08860,5017.62,restaurant,17,4,mobile,Kolkata,1.54,0,0,4028.08,0
TXN0098935,USR41751,7607.87,fuel,13,5,mobile,Surat,16.24,0,0,9129.96,0
TXN0098936,USR34522,6234.35,electronics,11,1,mobile,Delhi,11.82,0,1,5654.84,0
TXN0098937,USR34657,1576.95,clothing,21,6,mobile,Kolkata,12.53,0,0,1302.92,0
TXN0098938,USR08253,19213.66,fuel,10,2,POS,Pune,22.09,0,0,17310.25,0
TXN0098939,USR33682,9954.71,entertainment,18,6,web,Mumbai,19.35,0,0,12658.38,0
TXN0098940,USR49974,3839.03,clothing,9,0,mobile,Jaipur,14.44,0,0,4618.51,0
TXN0098941,USR48338,4770.63,restaurant,7,1,mobile,Surat,4.15,0,0,4500.94,0
TXN0098942,USR46845,1229.51,electronics,10,5,mobile,Hyderabad,1.08,0,0,1192.49,0
TXN0098943,USR10457,2504.53,electronics,18,3,mobile,Jaipur,2.31,0,0,2579.88,0
TXN0098944,USR29758,9613.83,electronics,4,3,web,Bangalore,121.55,1,1,2685.38,1
TXN0098945,USR27413,1653.32,grocery,18,0,mobile,Pune,4.2,1,0,1940.25,0
TXN0098946,USR36510,20341.14,entertainment,18,2,mobile,Bangalore,8.63,1,1,13826.72,0
TXN0098947,USR40477,793.17,clothing,9,6,mobile,Hyderabad,7.93,0,0,650.46,0
TXN0098948,USR39303,18739.99,restaurant,3,4,POS,Mumbai,25.73,0,0,18585.71,0
TXN0098949,USR25514,601.54,restaurant,14,0,mobile,Ahmedabad,17.28,0,0,481.71,0
TXN0098950,USR17177,2641.63,grocery,14,2,POS,Jaipur,29.81,0,0,2789.01,0
TXN0098951,USR27077,4453.35,travel,12,6,mobile,Jaipur,1.54,0,0,5495.83,0
TXN0098952,USR46599,5732.18,fuel,14,3,POS,Surat,26.07,0,0,5458.24,0
TXN0098953,USR39985,15475.01,clothing,13,5,mobile,Bangalore,4.9,0,0,10214.86,0
TXN0098954,USR23679,8116.91,clothing,14,5,mobile,Ahmedabad,4.15,0,2,6501.38,0
TXN0098955,USR09193,12532.3,pharmacy,7,2,web,Chennai,24.07,0,0,11528.35,0
TXN0098956,USR12402,7462.52,fuel,9,5,web,Pune,8.3,0,0,7610.08,0
TXN0098957,USR01928,5448.08,fuel,12,1,mobile,Delhi,42.46,0,0,4124.54,0
TXN0098958,USR35131,4263.24,grocery,6,6,web,Mumbai,7.01,0,1,5731.92,0
TXN0098959,USR01069,6999.45,restaurant,7,0,web,Kolkata,16.43,0,0,9768.86,0
TXN0098960,USR02259,2684.32,clothing,7,6,mobile,Kolkata,15.45,0,0,3463.35,0
TXN0098961,USR06715,9248.89,grocery,17,4,POS,Bangalore,18.81,0,0,6672.29,0
TXN0098962,USR24104,9167.07,fuel,15,6,POS,Ahmedabad,16.91,0,0,5966.21,0
TXN0098963,USR10541,2531.49,clothing,12,0,POS,Chennai,12.56,0,1,2267.25,0
TXN0098964,USR11645,2049.95,pharmacy,21,1,mobile,Chennai,1.76,0,0,2554.19,0
TXN0098965,USR09238,5473.94,electronics,16,2,mobile,Chennai,62.36,0,0,7095.28,0
TXN0098966,USR02707,30539.38,clothing,10,4,POS,Jaipur,1.43,0,0,20848.36,0
TXN0098967,USR08712,11891.8,clothing,19,6,mobile,Bangalore,14.98,1,1,11760.4,0
TXN0098968,USR29256,2513.56,grocery,12,1,mobile,Kolkata,65.5,0,0,1833.56,0
TXN0098969,USR47120,6562.77,utilities,17,4,web,Delhi,22.37,0,3,5032.96,0
TXN0098970,USR18538,848.27,clothing,13,4,POS,Delhi,0.5,0,0,756.49,0
TXN0098971,USR23328,18218.54,grocery,14,5,mobile,Mumbai,6.4,0,0,17909.52,0
TXN0098972,USR37979,3513.04,fuel,19,4,POS,Hyderabad,19.78,0,0,4731.54,0
TXN0098973,USR32829,1527.4,electronics,22,0,mobile,Bangalore,25.52,0,1,1335.66,0
TXN0098974,USR24822,3311.83,fuel,18,2,mobile,Delhi,9.18,0,1,4161.94,0
TXN0098975,USR01798,982.36,jewelry,15,6,POS,Surat,11.83,0,0,940.04,0
TXN0098976,USR18954,4116.19,pharmacy,17,1,web,Hyderabad,53.81,0,0,3985.44,0
TXN0098977,USR17322,3640.22,entertainment,10,4,POS,Chennai,2.29,0,0,4962.41,0
TXN0098978,USR49438,2507.43,clothing,18,4,mobile,Pune,4.77,0,0,1731.07,0
TXN0098979,USR05547,5345.9,electronics,2,3,mobile,Delhi,6.71,0,0,3813.83,0
TXN0098980,USR22519,8433.93,grocery,15,6,mobile,Jaipur,5.14,0,0,10807.56,0
TXN0098981,USR39175,6878.8,travel,22,5,web,Surat,6.3,0,0,6914.54,0
TXN0098982,USR19135,2292.69,fuel,16,3,web,Mumbai,19.7,0,0,2159.35,0
TXN0098983,USR49146,1096.95,fuel,10,4,web,Jaipur,30.05,0,2,1535.22,0
TXN0098984,USR11420,16264.88,jewelry,8,2,mobile,Bangalore,31.78,0,0,15245.68,0
TXN0098985,USR26421,3973.2,grocery,11,0,mobile,Mumbai,12.0,0,0,5314.32,0
TXN0098986,USR05616,2835.69,grocery,15,6,web,Chennai,32.65,0,0,1805.86,0
TXN0098987,USR28491,10667.28,restaurant,8,2,mobile,Bangalore,7.06,0,0,13564.34,0
TXN0098988,USR15551,5994.66,grocery,3,0,mobile,Jaipur,3.5,0,0,4607.86,0
TXN0098989,USR41962,2508.82,clothing,16,0,mobile,Hyderabad,7.76,0,0,1799.85,0
TXN0098990,USR47054,5286.63,fuel,5,4,web,Chennai,22.14,0,0,6768.75,0
TXN0098991,USR24515,5577.97,grocery,13,4,POS,Delhi,1.3,0,0,4091.97,0
TXN0098992,USR13977,2046.57,clothing,2,4,POS,Hyderabad,5.41,0,1,1544.96,0
TXN0098993,USR10800,8447.35,travel,20,3,mobile,Hyderabad,9.58,0,0,9386.21,0
TXN0098994,USR11133,1894.43,electronics,18,6,web,Hyderabad,71.6,0,0,1932.96,0
TXN0098995,USR29668,28691.27,clothing,10,1,mobile,Surat,47.29,0,0,35345.8,0
TXN0098996,USR18978,2162.9,travel,17,5,POS,Ahmedabad,2.47,1,0,2667.37,0
TXN0098997,USR34070,3041.39,grocery,15,6,mobile,Bangalore,20.91,0,0,1966.8,0
TXN0098998,USR05374,6322.98,grocery,15,2,mobile,Bangalore,11.25,0,0,6741.54,0
TXN0098999,USR13032,2087.04,grocery,18,5,POS,Hyderabad,40.21,0,0,2121.2,0
TXN0099000,USR22126,2502.29,restaurant,12,0,mobile,Kolkata,20.36,0,0,1635.25,0
TXN0099001,USR09932,2311.12,restaurant,13,4,POS,Hyderabad,5.98,0,0,2070.38,0
TXN0099002,USR28649,6448.18,fuel,5,2,mobile,Delhi,52.92,0,0,7988.1,0
TXN0099003,USR33129,27315.01,restaurant,13,0,mobile,Ahmedabad,17.82,0,1,29752.28,0
TXN0099004,USR48072,5356.0,grocery,16,4,web,Chennai,8.27,0,0,4184.45,0
TXN0099005,USR47402,2290.99,restaurant,14,0,POS,Bangalore,49.16,1,0,1489.42,0
TXN0099006,USR01026,5441.28,fuel,16,1,web,Bangalore,42.0,0,2,6002.35,0
TXN0099007,USR19085,20468.07,pharmacy,4,6,mobile,Chennai,1.94,1,0,27461.31,0
TXN0099008,USR22473,4079.7,pharmacy,2,4,web,Surat,10.86,0,0,3465.33,0
TXN0099009,USR46344,40982.38,electronics,10,3,POS,Ahmedabad,7.12,1,0,36548.0,0
TXN0099010,USR42464,4119.45,electronics,20,6,mobile,Ahmedabad,28.34,0,0,4774.27,0
TXN0099011,USR09324,5221.54,grocery,21,4,web,Hyderabad,0.79,0,0,6729.88,0
TXN0099012,USR03326,27761.85,grocery,9,0,mobile,Chennai,5.45,1,0,26621.57,0
TXN0099013,USR11999,2921.8,entertainment,12,5,web,Mumbai,2.13,0,0,3216.0,0
TXN0099014,USR24199,2323.86,utilities,8,3,mobile,Hyderabad,4.44,0,3,2742.56,0
TXN0099015,USR20003,5798.68,restaurant,14,1,mobile,Chennai,20.67,0,2,3997.45,0
TXN0099016,USR45735,1072.79,electronics,9,3,web,Bangalore,2.24,0,1,1230.4,0
TXN0099017,USR48070,1248.18,pharmacy,17,6,POS,Hyderabad,34.85,0,1,793.66,0
TXN0099018,USR38387,4073.02,entertainment,12,5,POS,Surat,7.91,0,0,3746.53,0
TXN0099019,USR26373,3650.64,fuel,21,3,web,Delhi,4.64,0,2,2445.67,0
TXN0099020,USR07200,2107.23,travel,16,4,web,Jaipur,57.56,0,0,1747.12,0
TXN0099021,USR05439,3209.86,grocery,11,0,web,Delhi,31.21,0,0,3929.34,0
TXN0099022,USR10587,1589.87,grocery,12,0,mobile,Kolkata,31.54,0,1,2051.89,0
TXN0099023,USR24851,4179.91,utilities,12,1,mobile,Kolkata,4.86,0,0,5437.98,0
TXN0099024,USR09644,1856.82,electronics,19,6,mobile,Bangalore,28.4,0,0,1593.66,0
TXN0099025,USR34649,7232.81,utilities,14,2,web,Mumbai,15.95,0,0,7962.25,0
TXN0099026,USR37733,577.22,restaurant,14,1,mobile,Chennai,17.35,0,0,481.08,0
TXN0099027,USR43571,1791.62,clothing,15,3,POS,Mumbai,12.27,0,0,1625.68,0
TXN0099028,USR34302,2613.25,grocery,6,4,mobile,Bangalore,12.55,0,0,2881.38,0
TXN0099029,USR43686,254.9,travel,21,0,POS,Jaipur,6.61,0,0,192.81,0
TXN0099030,USR08339,11371.78,utilities,14,3,mobile,Surat,14.29,0,2,12481.95,0
TXN0099031,USR44173,11168.25,travel,5,1,mobile,Chennai,350.19,1,4,3224.94,1
TXN0099032,USR24707,5193.3,utilities,10,3,mobile,Mumbai,15.87,0,0,6709.72,0
TXN0099033,USR38818,4338.49,travel,20,6,mobile,Kolkata,6.16,0,0,4306.63,0
TXN0099034,USR10517,13473.08,travel,16,4,POS,Surat,4.06,0,0,18409.37,0
TXN0099035,USR42026,1940.89,pharmacy,16,6,mobile,Surat,31.39,0,0,1954.44,0
TXN0099036,USR08894,7637.63,jewelry,15,2,web,Ahmedabad,16.19,1,0,6064.65,0
TXN0099037,USR31445,8111.37,grocery,11,6,web,Surat,0.97,0,0,9524.75,0
TXN0099038,USR33178,25742.83,fuel,9,1,web,Bangalore,10.89,0,0,18583.67,0
TXN0099039,USR31799,1986.48,entertainment,10,1,mobile,Jaipur,10.88,0,0,1515.04,0
TXN0099040,USR42923,2316.88,grocery,13,4,web,Hyderabad,50.72,0,0,1711.74,0
TXN0099041,USR48825,2312.83,fuel,6,6,web,Surat,19.17,0,0,2752.05,0
TXN0099042,USR13698,1834.56,clothing,13,2,mobile,Delhi,3.97,0,0,2125.6,0
TXN0099043,USR13673,6615.66,pharmacy,5,4,mobile,Delhi,12.12,0,0,7606.4,0
TXN0099044,USR30223,1246.6,restaurant,21,3,mobile,Hyderabad,5.82,0,0,796.15,0
TXN0099045,USR13051,11453.44,grocery,6,5,web,Mumbai,2.4,0,0,15870.23,0
TXN0099046,USR07467,3798.57,grocery,10,6,mobile,Hyderabad,37.48,0,0,3509.42,0
TXN0099047,USR27303,3737.87,clothing,16,4,POS,Ahmedabad,6.64,0,0,4829.5,0
TXN0099048,USR22657,1815.21,restaurant,16,6,web,Pune,3.42,0,0,1531.99,0
TXN0099049,USR42730,27618.1,clothing,20,4,mobile,Surat,10.6,0,0,38605.86,0
TXN0099050,USR33023,4315.58,clothing,11,6,POS,Ahmedabad,18.01,0,0,3025.97,0
TXN0099051,USR38573,786.41,grocery,20,2,mobile,Bangalore,3.47,0,0,848.0,0
TXN0099052,USR14306,5698.95,restaurant,13,3,web,Kolkata,3.0,0,0,6886.49,0
TXN0099053,USR24301,2566.42,fuel,17,6,mobile,Surat,14.28,0,0,3053.07,0
TXN0099054,USR14826,3401.69,electronics,5,4,POS,Jaipur,53.51,0,0,4557.62,0
TXN0099055,USR36118,5690.06,restaurant,7,6,POS,Bangalore,7.61,0,0,7371.66,0
TXN0099056,USR10634,12472.48,fuel,14,4,mobile,Jaipur,6.21,0,0,11485.92,0
TXN0099057,USR23629,6892.7,utilities,12,5,mobile,Jaipur,26.23,0,0,5310.87,0
TXN0099058,USR36754,10376.44,pharmacy,9,1,mobile,Ahmedabad,0.69,0,0,11188.92,0
TXN0099059,USR33731,3850.68,grocery,12,2,web,Mumbai,16.85,0,0,3935.66,0
TXN0099060,USR02977,3690.94,pharmacy,10,3,mobile,Pune,3.87,0,0,3432.64,0
TXN0099061,USR17231,6628.34,travel,19,0,mobile,Kolkata,22.78,0,1,5112.42,0
TXN0099062,USR39495,10577.22,fuel,20,2,mobile,Surat,12.54,0,0,12837.19,0
TXN0099063,USR24782,13530.71,clothing,22,3,mobile,Chennai,11.04,0,0,10234.47,0
TXN0099064,USR31260,17877.51,electronics,8,1,POS,Ahmedabad,39.08,0,0,20311.05,0
TXN0099065,USR48920,11736.0,entertainment,10,1,mobile,Ahmedabad,0.85,0,1,9463.22,0
TXN0099066,USR25214,6165.25,jewelry,14,0,web,Kolkata,23.73,0,0,5262.87,0
TXN0099067,USR22974,922.21,restaurant,12,3,web,Ahmedabad,3.14,0,0,1060.74,0
TXN0099068,USR45101,3643.16,electronics,21,5,mobile,Jaipur,23.9,0,0,2902.23,0
